Name,Address,prktype,restroom,Website,playground,soccer,basketball,tennis,volleyball,baseball,discgolf,dogpark,picnic,sprayground,latitude,longitude
Seagroves Farm Park,"201 Parkfield Dr., Apex, NC",NA,Yes,https://www.apexnc.org/796/Neighborhood-Parks,Yes,NA,NA,NA,NA,NA,NA,NA,Yes,NA,35.72794488,-78.82836711
Sears Farm Road Park,"5077 Sears Farm Road, Cary, NC",NA,Yes,http://www.towfcary.org/recreation-enjoyment/parks-greenways-environment/parks/sears-farm-road-park,Yes,NA,NA,NA,NA,NA,NA,NA,Yes,NA,35.79775942,-78.88296788
Sertoma Arts Center,"1400 W Millbrook Rd, Raleigh, NC",NA,Yes,https://raleighnc.gov/places/sertoma-arts-center,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.85773822,-78.66627285
Shiloh Park/Luther Green Center,"922 Church Street, Morrisville NC",NA,Yes,http://www.towfmorrisville.org/government/departments-services/parks-recreation-cultural-resources/parks-and-greenways/shiloh-park-luther-green-center,Yes,NA,NA,NA,NA,Yes,NA,NA,Yes,NA,35.84905577,-78.84235246
South Garner Park,"1210 Poole Drive, Garner NC, 27529",NA,Yes,http://www.garnernc.gov/Departments/Parks%20and%20Recreation/Parks.aspx?ID=24,Yes,NA,NA,Yes,NA,Yes,NA,NA,NA,NA,35.69371118,-78.62425977
South Park,"900 South Main Street, Fuquay-Vari, NC",NA,Yes,http://www.fuquay-vari.org/departments-and-services/parks-recreation-and-cultural-resources/parks/south-park.html,Yes,NA,NA,NA,NA,Yes,NA,NA,Yes,NA,35.57203792,-78.8006726
Spring Forest Road Park,"4203 Spring Forest Rd, Raleigh, NC",NA,No,https://raleighnc.gov/places/spring-forest-road-park,Yes,NA,NA,Yes,NA,Yes,NA,NA,Yes,NA,35.85614061,-78.57169953
Spring Park,"1422 Collegeview Ave, Raleigh, NC",NA,No,https://raleighnc.gov/places/spring-park,Yes,NA,NA,NA,NA,NA,NA,NA,Yes,NA,35.77886701,-78.68488482
Strickland Road Neighborhood Park,"12804 Strickland Rd, Raleigh, NC",NA,No,https://raleighnc.gov/places/strickland-road-neighborhood-park,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.90772369,-78.7135288
Tarboro Road Park,"121 N Tarboro St, Raleigh, NC",NA,No,https://raleighnc.gov/places/tarboro-road-park,Yes,NA,NA,Yes,NA,NA,NA,NA,Yes,NA,35.78166705,-78.62228772
Taylor Street Park,"416 N Taylor St, Wake Forest, NC",NA,Yes,http://www.wakeforestnc.gov/residents-parksrecreation_facilities_taylor.aspx,Yes,NA,NA,NA,NA,NA,NA,NA,Yes,NA,35.98270419,-78.50428047
Thomas E. Brooks Park,"9008 Green Level Church Road, Cary, NC",NA,Yes,http://www.towfcary.org/recreation-enjoyment/parks-greenways-environment/parks/thomas-brooks-park,Yes,NA,NA,NA,NA,NA,NA,NA,Yes,NA,35.79555016,-78.90018127
Tyler Run Park,"830 Pineview Dr, Wake Forest, NC",NA,No,http://www.wakeforestnc.gov/tyler-run-park.aspx,Yes,NA,NA,NA,NA,Yes,NA,NA,Yes,NA,35.97162929,-78.52117058
Urban Park,"414 E Chatham Street, Cary, NC",NA,No,http://www.towfcary.org/recreation-enjoyment/parks-greenways-environment/parks/urban-park,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.7890052,-78.77315778
Wake Forest Kiwanis Park,"404 E Holding Ave, Wake Forest, NC",NA,No,http://www.wakeforestnc.gov/kiwanis-park.aspx,Yes,NA,NA,NA,NA,NA,NA,NA,Yes,NA,35.96981596,-78.50972106
Walnut Street Park,"1420 Walnut Street, Cary, NC",NA,Yes,http://www.towfcary.org/Departments/Parks__Recreation___Cultural_Resources/Parks_and_Greenways/Parks/Walnut_Street_Park.htm,Yes,NA,NA,NA,NA,NA,NA,NA,Yes,NA,35.7656982,-78.75472947
Wendell Park,"601 W. Third Street, Wendell, NC",NA,Yes,http://www.towfwendell.com/departments/parks-and-recreation,Yes,NA,NA,Yes,NA,Yes,Yes,Yes,Yes,NA,35.78054637,-78.36102902
West Street Park,"108 West St., Apex, NC",NA,No,https://www.apexnc.org/796/Neighborhood-Parks,Yes,NA,NA,NA,NA,NA,NA,NA,Yes,NA,35.72542145,-78.85559697
White Deer Park,"2400 Aversboro Road, Garner NC, 27529",NA,Yes,http://www.garnernc.gov/Departments/Parks%20and%20Recreation/Parks.aspx?ID=25,Yes,NA,NA,NA,NA,NA,NA,NA,Yes,NA,35.67830088,-78.62387514
Whitley Park,"601 N Wakefield St, Zebulon, NC",NA,No,https://www.towfzebulon.org/services/parks-and-recreation/parks-facilities,Yes,NA,NA,Yes,NA,NA,NA,NA,Yes,NA,35.82462205,-78.32046996
Peter Williams Park,"1525 Lynn Rd, Raleigh, NC",NA,No,https://raleighnc.gov/places/peter-williams-park,Yes,NA,NA,Yes,Yes,NA,NA,NA,Yes,NA,35.8708713,-78.66536397
Wooten Meadows Park,"2801 West Millbrook Rd, Raleigh, NC",NA,No,https://raleighnc.gov/places/wooten-meadow-park,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.84951134,-78.58644723
Worthdale Park,"1001 Cooper Rd, Raleigh, NC",NA,Yes,https://raleighnc.gov/places/worthdale-park,Yes,NA,NA,Yes,NA,Yes,NA,NA,NA,NA,35.7636738,-78.58743996
Five Points Park,"200 FRENCH ST CHARLOTTE, NC 28216",Neighborhood,No,https://www.mecknc.gov/parkandrec/pages/home.aspx?redirect=charmeck,Yes,NA,Yes,Yes,NA,NA,NA,NA,Yes,NA,35.248809,-80.8596975
Revolution Park,"2425 REVOLUTION PARK DR CHARLOTTE, NC 28208",Community,Yes,https://www.mecknc.gov/parkandrec/pages/home.aspx?redirect=charmeck,Yes,NA,NA,NA,NA,Yes,NA,NA,NA,NA,35.21592519,-80.8748912
Jack Hughes Park,"330 JACK HUGHES LN PINEVILLE, NC 28134",Town Park,Yes,http://www.pinevillenc.gov/Departments/ParksRecreaton/tabid/103/Default.aspx,Yes,NA,NA,NA,NA,Yes,NA,NA,Yes,NA,35.0852439,-80.89474054
Rosedale Nature Park,"9519 ROSEWOOD MEADOW LN HUNTERSVILLE, NC 28078",Town Park,No,https://www.huntersville.org/162/Parks-Recreation,Yes,NA,NA,NA,NA,NA,NA,Yes,NA,NA,35.40913718,-80.86382715
Abernathy Park,"205 GLENDALE DR HUNTERSVILLE, NC 28078",Town Park,Yes,https://www.huntersville.org/162/Parks-Recreation,Yes,NA,Yes,NA,NA,Yes,NA,NA,NA,NA,35.41846495,-80.8377685
Hartsell Park and Rec Center - City of Concord,"60 Hartsell School Rd Concord, NC",Municipal Park,Yes,http://www.concordnc.gov/Departments/Parks-Recreation/Facilities,Yes,NA,Yes,NA,NA,Yes,NA,NA,Yes,NA,35.39144589,-80.5919547
Les Myers Park - City of Concord,"338 Lawndale Ave SE Concord, NC",Municipal Park,Yes,http://www.concordnc.gov/Departments/Parks-Recreation/Facilities,Yes,NA,Yes,Yes,NA,Yes,NA,NA,Yes,NA,35.39498324,-80.56323614
Hartsell Park and Rec Center - City of Concord,"60 Hartsell School Rd Concord, NC",Municipal Park,Yes,http://www.concordnc.gov/Departments/Parks-Recreation/Facilities,Yes,NA,Yes,NA,NA,Yes,NA,NA,Yes,NA,35.39144589,-80.5919547
Les Myers Park - City of Concord,"338 Lawndale Ave SE Concord, NC",Municipal Park,Yes,http://www.concordnc.gov/Departments/Parks-Recreation/Facilities,Yes,NA,Yes,Yes,NA,Yes,NA,NA,Yes,NA,35.39498324,-80.56323614
Spruce Pine Lodge,"2235 Bahama Rd, Durham NC",Park,Yes,https://www.dprplaymore.org/Facilities/Facility/Details/Spruce-Pine-Lodge-69,Yes,NA,NA,NA,NA,NA,NA,NA,Yes,NA,36.17067951,-78.86585431
Anderson Point Park,"20 Anderson Point Dr, Raleigh, NC",NA,Yes,https://raleighnc.gov/places/anderson-point-park,Yes,NA,NA,NA,NA,NA,NA,NA,Yes,NA,35.77324005,-78.54288475
Apex Community Park,"2200 Laura Duncan Rd., Apex, NC",NA,Yes,http://www.apexnc.org/795/Apex-Community-Park,Yes,NA,NA,Yes,Yes,Yes,NA,NA,Yes,NA,35.73577828,-78.84306552
Apex ture Park (Seymour Athletic Fields),"2500 Evans Road, Apex NC",NA,Yes,https://www.apexnc.org/800/ture-Park-Seymour-Athletic-Fields,Yes,NA,NA,Yes,Yes,NA,NA,NA,Yes,NA,35.70128275,-78.90636105
Carpenter Park,"4420 Louis Stephens Drive, Cary, NC",NA,Yes,http://www.towfcary.org/recreation-enjoyment/parks-greenways-environment/parks/carpenter-park,Yes,NA,NA,Yes,NA,NA,NA,NA,Yes,NA,35.80912805,-78.86181208
Church Street Park,"5800 Cricket Pitch Way, Morrisville NC",NA,Yes,http://www.towfmorrisville.org/government/departments-services/parks-recreation-cultural-resources/parks-and-greenways/church-street-park,Yes,NA,NA,Yes,NA,NA,NA,NA,Yes,NA,35.84639082,-78.84275028
Crowder County Park,"4709 Ten Ten Road, Wake County NC",NA,Yes,https://www.wakegov.com/departments-government/parks-recreation-and-open-space/all-parks-trails/crowder-county-park,Yes,NA,NA,NA,Yes,NA,NA,NA,Yes,NA,35.69132408,-78.76536151
Elevate Fitness Course,"2200 Laura Duncan Road, Apex NC",NA,Yes,http://www.apexnc.org/1187/Elevate-Fitness-Course,Yes,NA,NA,Yes,NA,NA,NA,NA,Yes,NA,35.73577828,-78.84306552
Green Hills County Park,"9300 Deponie Dr., Raleigh, NC  27614",NA,Yes,https://www.wakegov.com/departments-government/parks-recreation-open-space/all-parks-trails/green-hills-county-park,Yes,NA,NA,NA,NA,NA,NA,NA,Yes,NA,35.90445102,-78.58430529
Hunter Street Park,"1250 Ambergate Station, Apex, NC",NA,Yes,https://www.apexnc.org/798/Hunter-Street-Park,Yes,NA,NA,NA,NA,Yes,NA,Yes,Yes,NA,35.73798268,-78.84676554
Leesville Park,"8000 Hilburn Dr, Raleigh, NC",NA,Yes,https://raleighnc.gov/places/leesville-community-park,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.86612165,-78.71697345
Mordecai Mini Park,"1122 rth Blount St, Raleigh, NC",NA,No,https://raleighnc.gov/places/mordecai-mini-park,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.7857216,-78.63575659
rthwest Park,"998 Parkside Valley Drive,  Morrisville NC",NA,Yes,http://www.towfmorrisville.org/government/departments-services/parks-recreation-cultural-resources/parks-and-greenways/rthwest-park,Yes,NA,NA,NA,NA,NA,NA,NA,Yes,NA,35.84055408,-78.86011642
Parrish Womble Park,"1201 Grigsby Ave., Holly Springs, NC",NA,Yes,http://www.hollyspringsnc.us/index.aspx?NID=332,Yes,NA,NA,NA,NA,Yes,NA,NA,Yes,NA,35.64191951,-78.83062098
Rand Mill Park,"508 Rand Mill Road, Garner NC, 27529",NA,Yes,http://www.garnernc.gov/Departments/Parks%20and%20Recreation/Parks.aspx?ID=23,Yes,NA,NA,NA,NA,Yes,NA,NA,Yes,NA,35.69974644,-78.60514537
Smith Creek Soccer Center,"690 Heritage Lake Rd, Wake Forest, NC",NA,No,http://www.wakeforestnc.gov/smith-creek-soccer-center.aspx,Yes,NA,NA,NA,NA,NA,NA,NA,Yes,NA,35.95970606,-78.50092018
Veterans Park,"600 Bikram Dr., Holly Springs, NC",NA,No,http://www.hollyspringsnc.us/index.aspx?NID=336,Yes,NA,NA,NA,NA,NA,NA,NA,Yes,NA,35.66389156,-78.82835508
White Oak Park,"1216 Jenks Carpenter Road, Cary, NC",NA,Yes,http://www.towfcary.org/Departments/Parks__Recreation___Cultural_Resources/Parks_and_Greenways/Parks/White_Oak_Park.htm,Yes,NA,NA,NA,NA,NA,NA,NA,Yes,NA,35.78803748,-78.85686579
River Bend Park,"5610 Wallace Martin Way Raleigh, NC 27616",NA,No,https://raleighnc.gov/places/river-bend-park,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.85982549,-78.53213403
Harris Lake County Park,"2112 County Park Dr., New Hill, NC  27562",NA,Yes,https://www.wakegov.com/departments-government/parks-recreation-and-open-space/all-parks-trails/harris-lake-county-park,Yes,NA,NA,NA,NA,NA,Yes,NA,Yes,NA,35.631378,-78.921194
Merrick Moore Park,"632 N Hoover Rd, Durham, NC 27703",Park,No,NA,Yes,Yes,NA,NA,NA,NA,NA,NA,NA,NA,36.002613,-78.859086
Duke Park,"106 W Kx St,Durham  NC",Park,Yes,https://www.dprplaymore.org/Facilities/Facility/Details/Duke-Park-17,Yes,NA,NA,Yes,NA,NA,NA,Yes,Yes,NA,36.013213,-78.893372
Sue Helton Park,"201 Matney Ln., Apex, NC",NA,No,https://www.apexnc.org/796/Neighborhood-Parks,Yes,NA,NA,NA,NA,NA,NA,NA,Yes,NA,35.720307,-78.849308
Falls Lake State Recreation Area - Holly Point Entrance,14424 New Light Rd. Wake Forest NC,NA,Yes,https://www.ncparks.gov/falls-lake-state-recreation-area,Yes,NA,NA,NA,NA,NA,NA,NA,Yes,NA,36.022958,-78.699433
Apollo Heights Park,"756 Lur Dr, Raleigh, NC",NA,No,https://raleighnc.gov/places/apollo-heights-park,Yes,NA,NA,NA,NA,NA,NA,NA,Yes,NA,35.76490479,-78.60924111
Kiwanis Park,"2525 ble Rd, Raleigh, NC",NA,No,https://raleighnc.gov/places/kiwanis-park,Yes,NA,NA,NA,Yes,NA,NA,NA,Yes,NA,35.81717867,-78.6317753
Page-Walker Arts & History Center,"316 rth Academy Street, Cary, NC",NA,No,http://www.towfcary.org/Departments/Parks__Recreation___Cultural_Resources/Facilities/Cultural_Arts_Centers/Page-Walker_Arts___History_Center.htm,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.789595,-78.78062
rth Cary Park,"1100 rwell Boulevard, Cary, NC",NA,Yes,http://www.towfcary.org/recreation-enjoyment/parks-greenways-environment/parks/rth-cary-park,Yes,NA,NA,NA,Yes,NA,NA,NA,Yes,NA,35.82139,-78.787315
Robert V. Godbold Park,"2050 NW Mayrd Road, Cary, NC",NA,Yes,http://www.towfcary.org/recreation-enjoyment/parks-greenways-environment/parks/robert-v-godbold-park,Yes,NA,NA,Yes,NA,NA,NA,Yes,NA,NA,35.80056,-78.790735
Leir Street Park,"626 W Leir St, Raleigh, NC",NA,No,https://raleighnc.gov/places/leir-street-park,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.77344654,-78.64875439
Forest Ridge Park,"2100 Old NC Hwy 98, Wake Forest, NC",NA,Yes,https://raleighnc.gov/places/forest-ridge-park,Yes,NA,NA,NA,NA,NA,NA,NA,Yes,NA,35.965928,-78.583156
Windemere Beaver Dam Park,"1500 ttingham Rd, Raleigh, NC",NA,No,https://raleighnc.gov/places/windemere-beaver-dam-park,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.80732322,-78.6738197
Plum Creek Park,"18928 BARTLETTE CREEK DR DAVIDSON, NC 28036",Town Park,No,https://www.ci.davidson.nc.us/130/Parks-Recreation,Yes,NA,Yes,Yes,NA,NA,NA,NA,NA,NA,35.474032,-80.823527
Action Park,"609 Wake Chapel Road, Fuquay-Vari, NC",NA,Yes,http://www.fuquay-vari.org/departments-and-services/parks-recreation-and-cultural-resources/parks/action-park-description.html,Yes,NA,NA,Yes,NA,Yes,NA,NA,NA,NA,35.591424,-78.801715
Alston Ridge Park,"6850 Hilltop-Needmore Road, Fuquay-Vari, NC",NA,No,http://www.fuquay-vari.org/departments-and-services/parks-recreation-and-cultural-resources/parks/alston-ridge-park.html,Yes,NA,NA,NA,NA,NA,NA,NA,Yes,NA,35.627916,-78.77952
Brentwood Park,"3315 Vinson Ct, Raleigh, NC",NA,No,https://raleighnc.gov/places/brentwood-park,Yes,NA,NA,Yes,NA,Yes,NA,NA,Yes,NA,35.82849982,-78.59954789
Centennial Park,"1015 New Bethel Church Road, Garner NC, 27529",NA,Yes,http://www.garnernc.gov/Departments/Parks%20and%20Recreation/Parks.aspx?ID=1,Yes,NA,NA,NA,NA,Yes,NA,NA,Yes,NA,35.669359,-78.6046
Honeycutt Road Park,"101 Fitness Drive, Fuquay-Vari, NC",NA,Yes,http://www.fuquay-vari.org/departments-and-services/parks-recreation-and-cultural-resources/parks/honeycutt-road-park.html,Yes,NA,NA,Yes,NA,NA,NA,NA,Yes,NA,35.581754,-78.762361
Southgate Park,"1801 Proctor Rd, Raleigh, NC",NA,No,https://raleighnc.gov/places/southgate-park,Yes,NA,NA,NA,Yes,Yes,NA,NA,Yes,NA,35.75511244,-78.60782548
